DEPTH,GR,NPHI,RHOB,RT,DEPTH
3251.6,22.991,0.097,2.593,4.937,3251.6
3251.7,22.95,0.098,2.593,4.982,3251.7
3251.8,22.597,0.1,2.593,4.935,3251.8
3251.9,22.675,0.099,2.593,4.951,3251.9
3252.0,22.789,0.099,2.594,4.907,3252.0
3252.1,23.728,0.098,2.594,4.932,3252.1
3252.2,23.533,0.098,2.593,4.904,3252.2
3252.3,22.957,0.098,2.592,4.899,3252.3
3252.4,23.427,0.098,2.591,4.963,3252.4
3252.5,23.326,0.097,2.591,4.945,3252.5
3252.6,22.755,0.096,2.592,4.923,3252.6
3252.7,22.163,0.095,2.592,4.998,3252.7
3252.8,21.968,0.095,2.592,4.999,3252.8
3252.9,21.525,0.094,2.591,5.025,3252.9
3253.0,20.878,0.093,2.592,5.094,3253.0
3253.1,19.695,0.09,2.594,5.203,3253.1
3253.2,19.204,0.089,2.597,5.331,3253.2
3253.3,19.046,0.088,2.598,5.388,3253.3
3253.4,19.214,0.089,2.597,5.47,3253.4
3253.5,20.01,0.087,2.596,5.477,3253.5
3253.6,19.431,0.086,2.596,5.535,3253.6
3253.7,18.919,0.085,2.598,5.676,3253.7
3253.8,18.09,0.084,2.6,5.803,3253.8
3253.9,17.95,0.083,2.601,5.901,3253.9
3254.0,17.76,0.083,2.601,5.974,3254.0
3254.1,17.489,0.082,2.601,6.078,3254.1
3254.2,17.103,0.082,2.6,6.121,3254.2
3254.3,16.768,0.083,2.598,6.126,3254.3
3254.4,16.404,0.082,2.597,6.113,3254.4
3254.5,17.315,0.08,2.596,6.16,3254.5
3254.6,17.772,0.079,2.598,6.233,3254.6
3254.7,17.545,0.079,2.601,6.403,3254.7
3254.8,17.938,0.079,2.605,6.512,3254.8
3254.9,18.436,0.078,2.609,6.6,3254.9
3255.0,18.202,0.078,2.612,6.645,3255.0
3255.1,17.178,0.077,2.611,6.644,3255.1
3255.2,16.126,0.079,2.609,6.618,3255.2
3255.3,15.973,0.079,2.606,6.572,3255.3
3255.4,16.012,0.079,2.606,6.57,3255.4
3255.5,16.359,0.081,2.607,6.56,3255.5
3255.6,16.211,0.082,2.608,6.529,3255.6
3255.7,16.073,0.081,2.61,6.517,3255.7
3255.8,15.962,0.082,2.611,6.54,3255.8
3255.9,16.251,0.082,2.611,6.463,3255.9
3256.0,17.201,0.082,2.611,6.366,3256.0
3256.1,16.668,0.084,2.608,6.275,3256.1
3256.2,16.401,0.082,2.605,6.215,3256.2
3256.3,17.275,0.084,2.603,6.154,3256.3
3256.4,18.06,0.087,2.602,6.084,3256.4
3256.5,18.922,0.089,2.602,6.008,3256.5
3256.6,19.24,0.09,2.6,5.949,3256.6
3256.7,19.219,0.09,2.598,5.907,3256.7
3256.8,20.601,0.09,2.595,5.875,3256.8
3256.9,20.519,0.09,2.592,5.817,3256.9
3257.0,20.293,0.091,2.588,5.896,3257.0
3257.1,20.905,0.092,2.587,5.802,3257.1
3257.2,21.274,0.096,2.589,5.706,3257.2
3257.3,21.807,0.098,2.593,5.625,3257.3
3257.4,22.236,0.099,2.597,5.58,3257.4
3257.5,22.513,0.1,2.599,5.589,3257.5
3257.6,23.719,0.101,2.597,5.452,3257.6
3257.7,25.04,0.102,2.593,5.542,3257.7
3257.8,25.127,0.101,2.588,5.715,3257.8
3257.9,24.159,0.102,2.585,6.005,3257.9
3258.0,24.719,0.103,2.585,6.163,3258.0
3258.1,25.947,0.104,2.588,6.209,3258.1
3258.2,27.078,0.105,2.593,6.183,3258.2
3258.3,27.184,0.105,2.597,6.2,3258.3
3258.4,27.503,0.104,2.601,6.166,3258.4
3258.5,26.999,0.104,2.603,6.578,3258.5
3258.6,27.014,0.103,2.604,6.928,3258.6
3258.7,26.903,0.102,2.605,7.709,3258.7
3258.8,25.19,0.1,2.605,8.172,3258.8
3258.9,25.217,0.098,2.605,8.429,3258.9
3259.0,24.467,0.095,2.605,8.555,3259.0
3259.1,22.937,0.092,2.606,8.494,3259.1
3259.2,21.389,0.09,2.605,8.353,3259.2
3259.3,21.118,0.089,2.603,8.358,3259.3
3259.4,21.524,0.089,2.601,8.429,3259.4
3259.5,21.0,0.088,2.602,8.571,3259.5
3259.6,21.251,0.087,2.604,8.627,3259.6
3259.7,21.893,0.086,2.607,8.631,3259.7
3259.8,22.255,0.086,2.608,8.672,3259.8
3259.9,22.93,0.086,2.608,8.725,3259.9
3260.0,23.294,0.086,2.609,8.731,3260.0
3260.1,22.498,0.087,2.609,8.725,3260.1
3260.2,23.325,0.088,2.611,8.639,3260.2
3260.3,24.13,0.089,2.614,8.665,3260.3
3260.4,25.18,0.09,2.617,8.899,3260.4
3260.5,26.104,0.09,2.619,8.968,3260.5
3260.6,27.232,0.09,2.617,8.661,3260.6
3260.7,26.995,0.089,2.614,8.414,3260.7
3260.8,27.521,0.088,2.612,8.165,3260.8
3260.9,27.219,0.087,2.611,7.735,3260.9
3261.0,25.351,0.086,2.611,7.798,3261.0
3261.1,24.76,0.085,2.613,8.317,3261.1
3261.2,23.604,0.084,2.617,8.944,3261.2
3261.3,24.075,0.084,2.623,9.034,3261.3
3261.4,24.968,0.083,2.629,8.877,3261.4
3261.5,24.762,0.082,2.632,8.764,3261.5
3261.6,23.941,0.081,2.632,7.874,3261.6
3261.7,23.237,0.08,2.628,7.632,3261.7
3261.8,23.509,0.081,2.624,8.716,3261.8
3261.9,23.531,0.082,2.622,9.969,3261.9
3262.0,23.603,0.083,2.624,11.441,3262.0
3262.1,23.223,0.082,2.626,11.254,3262.1
3262.2,23.745,0.081,2.628,9.745,3262.2
3262.3,23.511,0.08,2.63,8.8,3262.3
3262.4,22.843,0.077,2.631,8.289,3262.4
3262.5,22.21,0.074,2.631,8.056,3262.5
3262.6,20.983,0.071,2.631,8.76,3262.6
3262.7,19.316,0.067,2.631,9.713,3262.7
3262.8,17.387,0.064,2.632,10.583,3262.8
3262.9,14.74,0.06,2.634,10.966,3262.9
3263.0,13.129,0.057,2.634,10.797,3263.0
3263.1,12.989,0.056,2.634,10.413,3263.1
3263.2,12.422,0.054,2.634,10.439,3263.2
3263.3,11.984,0.053,2.637,10.683,3263.3
3263.4,12.004,0.052,2.642,10.921,3263.4
3263.5,11.678,0.052,2.646,11.088,3263.5
3263.6,11.642,0.049,2.651,11.185,3263.6
3263.7,12.555,0.049,2.653,11.177,3263.7
3263.8,11.947,0.051,2.651,11.274,3263.8
3263.9,11.942,0.052,2.648,11.365,3263.9
3264.0,12.395,0.05,2.643,11.292,3264.0
3264.1,13.134,0.05,2.641,11.249,3264.1
3264.2,13.515,0.051,2.641,11.2,3264.2
3264.3,13.824,0.052,2.644,11.144,3264.3
3264.4,13.997,0.054,2.646,11.13,3264.4
3264.5,14.443,0.056,2.647,11.187,3264.5
3264.6,15.888,0.059,2.645,11.207,3264.6
3264.7,16.818,0.064,2.643,11.133,3264.7
3264.8,18.044,0.065,2.641,10.944,3264.8
3264.9,19.339,0.069,2.639,10.66,3264.9
3265.0,19.727,0.07,2.636,10.26,3265.0
3265.1,20.976,0.074,2.633,9.958,3265.1
3265.2,22.812,0.077,2.631,9.773,3265.2
3265.3,23.563,0.08,2.627,9.626,3265.3
3265.4,25.082,0.085,2.622,9.367,3265.4
3265.5,26.871,0.089,2.618,9.222,3265.5
3265.6,27.757,0.087,2.614,8.846,3265.6
3265.7,29.129,0.096,2.611,8.437,3265.7
3265.8,30.655,0.101,2.61,7.949,3265.8
3265.9,33.344,0.103,2.607,7.363,3265.9
3266.0,34.921,0.105,2.605,6.999,3266.0
3266.1,35.046,0.108,2.602,6.795,3266.1
3266.2,36.087,0.113,2.599,6.624,3266.2
3266.3,38.291,0.118,2.596,6.396,3266.3
3266.4,39.477,0.124,2.593,5.855,3266.4
3266.5,41.12,0.13,2.591,5.2,3266.5
3266.6,41.852,0.136,2.59,4.525,3266.6
3266.7,42.539,0.142,2.589,3.829,3266.7
3266.8,43.429,0.146,2.584,3.386,3266.8
3266.9,43.093,0.153,2.577,3.067,3266.9
3267.0,44.786,0.16,2.57,3.029,3267.0
3267.1,46.064,0.167,2.566,2.82,3267.1
3267.2,48.832,0.173,2.565,2.492,3267.2
3267.3,49.314,0.179,2.565,2.329,3267.3
3267.4,49.411,0.184,2.565,2.312,3267.4
3267.5,50.902,0.187,2.564,2.436,3267.5
3267.6,50.721,0.188,2.562,2.553,3267.6
3267.7,51.102,0.184,2.561,2.553,3267.7
3267.8,49.195,0.18,2.563,2.648,3267.8
3267.9,46.784,0.173,2.567,2.784,3267.9
3268.0,44.436,0.162,2.572,3.093,3268.0
3268.1,42.69,0.153,2.576,3.58,3268.1
3268.2,38.223,0.14,2.579,3.894,3268.2
3268.3,35.645,0.13,2.583,4.426,3268.3
3268.4,32.579,0.119,2.587,4.926,3268.4
3268.5,29.233,0.111,2.59,5.26,3268.5
3268.6,27.691,0.106,2.594,5.375,3268.6
3268.7,26.584,0.101,2.598,5.424,3268.7
3268.8,25.755,0.095,2.603,5.508,3268.8
3268.9,25.789,0.093,2.607,5.449,3268.9
3269.0,26.22,0.092,2.611,5.598,3269.0
3269.1,25.812,0.091,2.613,5.747,3269.1
3269.2,24.286,0.09,2.613,5.86,3269.2
3269.3,24.82,0.088,2.612,5.924,3269.3
3269.4,24.631,0.086,2.609,5.95,3269.4
3269.5,24.086,0.082,2.608,5.931,3269.5
3269.6,24.045,0.079,2.612,5.896,3269.6
3269.7,23.522,0.076,2.621,5.879,3269.7
3269.8,23.219,0.073,2.631,5.858,3269.8
3269.9,23.083,0.071,2.638,5.837,3269.9
3270.0,21.649,0.069,2.641,5.819,3270.0
3270.1,20.515,0.069,2.642,5.799,3270.1
3270.2,20.678,0.069,2.642,5.779,3270.2
3270.3,22.21,0.071,2.642,5.778,3270.3
3270.4,23.381,0.073,2.64,5.719,3270.4
3270.5,23.689,0.075,2.635,5.642,3270.5
3270.6,24.196,0.077,2.628,5.593,3270.6
3270.7,25.431,0.079,2.623,5.542,3270.7
3270.8,26.757,0.082,2.621,5.449,3270.8
3270.9,27.236,0.085,2.623,5.321,3270.9
3271.0,28.015,0.089,2.626,5.186,3271.0
3271.1,29.725,0.094,2.628,5.104,3271.1
3271.2,30.216,0.098,2.628,4.838,3271.2
3271.3,31.086,0.103,2.627,4.761,3271.3
3271.4,32.547,0.107,2.624,4.681,3271.4
3271.5,32.599,0.109,2.619,4.504,3271.5
3271.6,31.226,0.107,2.614,4.502,3271.6
3271.7,30.121,0.109,2.609,4.466,3271.7
3271.8,28.668,0.105,2.608,4.709,3271.8
3271.9,28.622,0.101,2.61,4.749,3271.9
3272.0,27.847,0.096,2.615,4.883,3272.0
3272.1,26.041,0.092,2.621,5.011,3272.1
3272.2,23.89,0.091,2.627,5.284,3272.2
3272.3,23.299,0.088,2.632,5.558,3272.3
3272.4,22.442,0.086,2.636,5.915,3272.4
3272.5,22.554,0.084,2.637,6.105,3272.5
3272.6,21.881,0.082,2.636,6.418,3272.6
3272.7,20.681,0.079,2.632,6.631,3272.7
3272.8,18.295,0.076,2.628,6.87,3272.8
3272.9,17.446,0.074,2.626,7.101,3272.9
3273.0,17.68,0.07,2.628,7.275,3273.0
3273.1,17.661,0.067,2.631,7.527,3273.1
3273.2,16.28,0.064,2.635,7.683,3273.2
3273.3,16.253,0.062,2.639,7.777,3273.3
3273.4,14.93,0.061,2.642,7.876,3273.4
3273.5,14.168,0.06,2.643,7.923,3273.5
3273.6,13.57,0.059,2.643,7.95,3273.6
3273.7,13.815,0.057,2.641,8.005,3273.7
3273.8,14.424,0.056,2.639,8.016,3273.8
3273.9,14.244,0.056,2.64,8.069,3273.9
3274.0,14.057,0.054,2.643,8.154,3274.0
3274.1,14.541,0.054,2.648,8.161,3274.1
3274.2,15.488,0.054,2.651,8.169,3274.2
3274.3,14.22,0.054,2.651,8.198,3274.3
3274.4,13.853,0.054,2.649,8.208,3274.4
3274.5,14.595,0.054,2.646,8.192,3274.5
3274.6,15.024,0.055,2.646,8.191,3274.6
3274.7,17.023,0.057,2.646,8.188,3274.7
3274.8,17.064,0.058,2.646,8.19,3274.8
3274.9,17.05,0.06,2.647,8.131,3274.9
3275.0,16.89,0.061,2.648,8.097,3275.0
3275.1,16.006,0.061,2.648,8.033,3275.1
3275.2,17.095,0.061,2.646,8.001,3275.2
3275.3,17.466,0.061,2.645,7.868,3275.3
3275.4,17.294,0.061,2.645,7.803,3275.4
3275.5,17.452,0.061,2.646,7.786,3275.5
3275.6,16.785,0.06,2.646,7.848,3275.6
3275.7,16.118,0.06,2.643,7.726,3275.7
3275.8,16.814,0.059,2.639,7.632,3275.8
3275.9,16.49,0.06,2.637,7.716,3275.9
3276.0,15.777,0.06,2.638,7.689,3276.0
3276.1,15.975,0.058,2.641,7.693,3276.1
3276.2,15.446,0.059,2.644,7.631,3276.2
3276.3,15.331,0.061,2.646,7.605,3276.3
3276.4,15.733,0.065,2.645,7.561,3276.4
3276.5,17.59,0.067,2.643,7.406,3276.5
3276.6,18.781,0.069,2.642,7.295,3276.6
3276.7,18.913,0.07,2.641,7.169,3276.7
3276.8,19.963,0.071,2.64,7.17,3276.8
3276.9,21.69,0.072,2.64,7.123,3276.9
3277.0,21.996,0.073,2.642,7.062,3277.0
3277.1,21.35,0.073,2.645,7.073,3277.1
3277.2,21.154,0.073,2.646,6.953,3277.2
3277.3,20.764,0.072,2.645,6.951,3277.3
3277.4,19.804,0.072,2.644,6.941,3277.4
3277.5,18.867,0.071,2.643,6.921,3277.5
3277.6,19.279,0.071,2.644,6.885,3277.6
3277.7,20.488,0.068,2.644,6.914,3277.7
3277.8,19.673,0.069,2.642,6.972,3277.8
3277.9,18.965,0.066,2.64,6.973,3277.9
3278.0,19.032,0.067,2.639,6.916,3278.0
3278.1,18.619,0.067,2.641,6.885,3278.1
3278.2,17.308,0.068,2.643,6.876,3278.2
3278.3,18.025,0.068,2.644,6.866,3278.3
3278.4,18.588,0.069,2.644,6.827,3278.4
3278.5,18.559,0.07,2.643,6.851,3278.5
3278.6,17.518,0.07,2.643,6.872,3278.6
3278.7,18.067,0.07,2.643,6.903,3278.7
3278.8,18.94,0.071,2.642,6.948,3278.8
3278.9,19.982,0.072,2.641,6.779,3278.9
3279.0,19.733,0.071,2.64,6.762,3279.0
3279.1,21.327,0.071,2.64,6.752,3279.1
3279.2,21.75,0.073,2.64,6.803,3279.2
3279.3,21.974,0.073,2.643,6.641,3279.3
3279.4,21.868,0.071,2.645,6.572,3279.4
3279.5,22.695,0.073,2.645,6.731,3279.5
3279.6,22.953,0.075,2.642,6.943,3279.6
3279.7,22.264,0.076,2.639,6.812,3279.7
3279.8,22.399,0.077,2.636,6.592,3279.8
3279.9,22.631,0.078,2.634,6.765,3279.9
3280.0,23.024,0.08,2.636,6.574,3280.0
3280.1,23.647,0.081,2.639,6.275,3280.1
3280.2,23.654,0.082,2.641,6.099,3280.2
3280.3,24.28,0.083,2.64,6.07,3280.3
3280.4,24.586,0.085,2.634,6.124,3280.4
3280.5,24.81,0.086,2.627,6.105,3280.5
3280.6,26.144,0.088,2.624,5.983,3280.6
3280.7,25.536,0.089,2.623,5.951,3280.7
3280.8,25.215,0.089,2.622,5.926,3280.8
3280.9,24.1,0.088,2.622,5.783,3280.9
3281.0,24.335,0.087,2.623,5.845,3281.0
3281.1,21.938,0.084,2.623,5.735,3281.1
3281.2,20.251,0.082,2.624,5.759,3281.2
3281.3,20.35,0.08,2.627,5.73,3281.3
3281.4,21.083,0.081,2.63,5.735,3281.4
3281.5,21.014,0.078,2.631,5.787,3281.5
3281.6,20.68,0.078,2.632,5.827,3281.6
3281.7,20.465,0.078,2.632,5.849,3281.7
3281.8,19.273,0.08,2.632,5.858,3281.8
3281.9,19.126,0.08,2.632,5.766,3281.9
3282.0,19.798,0.081,2.631,5.743,3282.0
3282.1,19.197,0.082,2.629,5.722,3282.1
3282.2,19.215,0.083,2.627,5.661,3282.2
3282.3,21.434,0.085,2.625,5.657,3282.3
3282.4,21.584,0.087,2.623,5.663,3282.4
3282.5,22.784,0.088,2.622,5.632,3282.5
3282.6,23.423,0.089,2.623,5.541,3282.6
3282.7,23.966,0.089,2.624,5.503,3282.7
3282.8,23.836,0.092,2.625,5.619,3282.8
3282.9,24.193,0.09,2.626,5.494,3282.9
3283.0,25.124,0.09,2.625,5.465,3283.0
3283.1,24.568,0.089,2.625,5.549,3283.1
3283.2,24.098,0.088,2.625,5.749,3283.2
3283.3,24.24,0.087,2.624,5.77,3283.3
3283.4,23.749,0.085,2.622,5.852,3283.4
3283.5,22.837,0.082,2.621,5.956,3283.5
3283.6,20.874,0.079,2.622,5.976,3283.6
3283.7,19.335,0.078,2.626,6.001,3283.7
3283.8,17.424,0.077,2.629,6.067,3283.8
3283.9,16.334,0.073,2.631,6.151,3283.9
3284.0,15.622,0.074,2.633,6.191,3284.0
3284.1,15.29,0.071,2.633,6.299,3284.1
3284.2,15.171,0.073,2.633,6.325,3284.2
3284.3,15.47,0.073,2.632,6.326,3284.3
3284.4,15.461,0.071,2.63,6.35,3284.4
3284.5,15.534,0.071,2.629,6.348,3284.5
3284.6,15.455,0.073,2.629,6.312,3284.6
3284.7,15.828,0.071,2.628,6.348,3284.7
3284.8,15.903,0.074,2.626,6.357,3284.8
3284.9,16.873,0.075,2.625,6.366,3284.9
3285.0,17.82,0.076,2.625,6.414,3285.0
3285.1,18.774,0.075,2.627,6.467,3285.1
3285.2,19.292,0.075,2.631,6.43,3285.2
3285.3,19.898,0.076,2.635,6.411,3285.3
3285.4,20.841,0.077,2.638,6.557,3285.4
3285.5,20.914,0.078,2.641,6.494,3285.5
3285.6,21.033,0.079,2.641,6.511,3285.6
3285.7,21.786,0.079,2.641,6.427,3285.7
3285.8,21.922,0.078,2.641,6.504,3285.8
3285.9,21.966,0.078,2.64,6.607,3285.9
3286.0,21.618,0.078,2.638,6.692,3286.0
3286.1,21.062,0.079,2.636,6.752,3286.1
3286.2,20.469,0.079,2.636,6.812,3286.2
3286.3,19.102,0.077,2.636,6.872,3286.3
3286.4,19.031,0.074,2.639,7.13,3286.4
3286.5,20.135,0.073,2.641,7.07,3286.5
3286.6,20.201,0.072,2.643,7.031,3286.6
3286.7,20.577,0.071,2.643,7.075,3286.7
3286.8,20.917,0.07,2.644,7.1,3286.8
3286.9,20.982,0.072,2.644,7.07,3286.9
3287.0,21.532,0.072,2.644,6.972,3287.0
3287.1,21.665,0.072,2.643,6.897,3287.1
3287.2,21.919,0.073,2.641,6.955,3287.2
3287.3,22.352,0.074,2.641,7.012,3287.3
3287.4,22.558,0.075,2.641,6.857,3287.4
3287.5,22.76,0.075,2.641,6.827,3287.5
3287.6,21.281,0.075,2.642,6.996,3287.6
3287.7,20.618,0.076,2.643,6.964,3287.7
3287.8,20.401,0.075,2.642,6.941,3287.8
3287.9,19.798,0.074,2.64,7.017,3287.9
3288.0,18.998,0.072,2.639,6.959,3288.0
3288.1,19.247,0.071,2.64,7.06,3288.1
3288.2,19.715,0.07,2.642,7.188,3288.2
3288.3,19.211,0.07,2.642,7.083,3288.3
3288.4,19.553,0.07,2.638,7.113,3288.4
3288.5,19.476,0.07,2.633,7.01,3288.5
3288.6,18.328,0.07,2.629,7.035,3288.6
3288.7,17.75,0.069,2.629,7.035,3288.7
3288.8,17.295,0.069,2.632,7.026,3288.8
3288.9,17.602,0.069,2.636,7.028,3288.9
3289.0,17.766,0.07,2.639,7.066,3289.0
3289.1,17.361,0.068,2.641,7.098,3289.1
3289.2,18.011,0.066,2.642,7.16,3289.2
3289.3,18.231,0.066,2.64,7.12,3289.3
3289.4,17.553,0.066,2.636,7.105,3289.4
3289.5,17.385,0.066,2.633,7.109,3289.5
3289.6,17.395,0.066,2.633,7.144,3289.6
3289.7,17.55,0.066,2.635,7.066,3289.7
3289.8,17.853,0.067,2.637,6.968,3289.8
3289.9,17.743,0.067,2.639,6.95,3289.9
3290.0,19.068,0.067,2.64,6.97,3290.0
3290.1,18.912,0.067,2.642,6.921,3290.1
3290.2,18.075,0.067,2.645,6.823,3290.2
3290.3,18.805,0.069,2.646,6.81,3290.3
3290.4,17.892,0.069,2.644,6.789,3290.4
3290.5,17.833,0.07,2.64,6.637,3290.5
3290.6,17.039,0.071,2.636,6.638,3290.6
3290.7,18.533,0.074,2.635,6.521,3290.7
3290.8,19.576,0.078,2.635,6.287,3290.8
3290.9,22.668,0.079,2.635,6.171,3290.9
3291.0,22.876,0.081,2.636,6.127,3291.0
3291.1,23.407,0.081,2.636,6.061,3291.1
3291.2,22.386,0.08,2.635,6.149,3291.2
3291.3,22.724,0.079,2.632,6.063,3291.3
3291.4,22.846,0.078,2.632,5.974,3291.4
3291.5,22.113,0.078,2.635,6.067,3291.5
3291.6,21.202,0.078,2.639,6.31,3291.6
3291.7,22.28,0.078,2.642,6.29,3291.7
3291.8,20.933,0.078,2.641,6.248,3291.8
3291.9,20.177,0.078,2.639,6.286,3291.9
3292.0,20.724,0.078,2.637,6.062,3292.0
3292.1,21.379,0.077,2.636,5.847,3292.1
3292.2,21.192,0.075,2.637,5.909,3292.2
3292.3,19.589,0.073,2.638,6.016,3292.3
3292.4,18.166,0.071,2.64,6.237,3292.4
3292.5,17.432,0.068,2.642,6.277,3292.5
3292.6,16.751,0.067,2.643,6.283,3292.6
3292.7,16.611,0.066,2.643,6.299,3292.7
3292.8,16.049,0.068,2.643,6.314,3292.8
3292.9,15.733,0.068,2.643,6.333,3292.9
3293.0,15.521,0.066,2.645,6.311,3293.0
3293.1,14.819,0.067,2.646,6.289,3293.1
3293.2,16.13,0.066,2.646,6.282,3293.2
3293.3,18.067,0.068,2.645,6.332,3293.3
3293.4,19.35,0.074,2.643,6.37,3293.4
3293.5,21.63,0.077,2.641,6.364,3293.5
3293.6,22.355,0.079,2.641,6.25,3293.6
3293.7,23.342,0.08,2.641,6.09,3293.7
3293.8,24.927,0.079,2.64,6.043,3293.8
3293.9,24.623,0.078,2.638,6.055,3293.9
3294.0,23.351,0.077,2.637,6.072,3294.0
3294.1,22.893,0.076,2.638,6.051,3294.1
3294.2,23.838,0.075,2.64,5.99,3294.2
3294.3,24.034,0.075,2.643,5.996,3294.3
3294.4,23.577,0.076,2.646,6.007,3294.4
3294.5,23.086,0.077,2.647,6.089,3294.5
3294.6,23.582,0.079,2.644,5.954,3294.6
3294.7,24.55,0.081,2.638,5.706,3294.7
3294.8,25.252,0.084,2.634,5.511,3294.8
3294.9,27.353,0.088,2.632,5.371,3294.9
3295.0,28.662,0.093,2.63,5.268,3295.0
3295.1,31.313,0.097,2.628,5.183,3295.1
3295.2,30.985,0.101,2.627,5.015,3295.2
3295.3,31.233,0.104,2.629,4.845,3295.3
3295.4,33.5,0.105,2.631,4.705,3295.4
3295.5,33.178,0.103,2.631,4.552,3295.5
3295.6,30.263,0.101,2.631,4.417,3295.6
3295.7,30.411,0.099,2.632,4.404,3295.7
3295.8,29.873,0.097,2.634,4.561,3295.8
3295.9,27.865,0.097,2.636,4.564,3295.9
3296.0,26.149,0.097,2.636,4.669,3296.0
3296.1,26.665,0.098,2.633,4.898,3296.1
3296.2,28.542,0.101,2.627,5.088,3296.2
3296.3,29.486,0.104,2.623,4.996,3296.3
3296.4,30.061,0.106,2.622,4.992,3296.4
3296.5,30.003,0.106,2.622,5.001,3296.5
3296.6,31.03,0.106,2.623,5.131,3296.6
3296.7,31.401,0.105,2.625,5.183,3296.7
3296.8,29.541,0.102,2.628,5.294,3296.8
3296.9,28.102,0.097,2.634,5.555,3296.9
3297.0,26.409,0.09,2.641,5.818,3297.0
3297.1,24.349,0.081,2.648,6.144,3297.1
3297.2,23.175,0.073,2.654,6.537,3297.2
3297.3,20.221,0.066,2.658,7.003,3297.3
3297.4,18.835,0.06,2.658,7.172,3297.4
3297.5,17.8,0.056,2.656,7.35,3297.5
3297.6,17.467,0.055,2.654,7.506,3297.6
3297.7,16.454,0.054,2.654,7.706,3297.7
3297.8,16.397,0.054,2.657,7.889,3297.8
3297.9,16.939,0.054,2.663,8.031,3297.9
3298.0,16.513,0.053,2.67,8.187,3298.0
3298.1,16.581,0.052,2.675,8.135,3298.1
3298.2,16.785,0.05,2.677,8.032,3298.2
3298.3,16.188,0.05,2.676,7.755,3298.3
3298.4,15.509,0.052,2.674,7.501,3298.4
3298.5,17.184,0.054,2.674,7.366,3298.5
3298.6,18.471,0.059,2.674,7.257,3298.6
3298.7,19.712,0.062,2.673,7.155,3298.7
3298.8,20.325,0.071,2.668,6.884,3298.8
3298.9,22.238,0.081,2.658,6.544,3298.9
3299.0,27.173,0.094,2.644,6.011,3299.0
3299.1,34.682,0.112,2.627,5.202,3299.1
3299.2,39.698,0.13,2.613,4.006,3299.2
3299.3,40.534,0.138,2.604,3.461,3299.3
3299.4,39.15,0.139,2.601,3.839,3299.4
3299.5,36.481,0.138,2.601,3.995,3299.5
3299.6,36.828,0.138,2.601,3.816,3299.6
3299.7,37.005,0.14,2.6,3.737,3299.7
3299.8,37.065,0.145,2.599,3.717,3299.8
3299.9,37.062,0.148,2.597,3.596,3299.9
3300.0,38.795,0.15,2.597,3.526,3300.0
3300.1,40.078,0.147,2.597,3.44,3300.1
3300.2,39.432,0.145,2.599,3.595,3300.2
3300.3,40.156,0.147,2.601,3.586,3300.3
3300.4,42.511,0.145,2.6,3.509,3300.4
3300.5,39.919,0.143,2.597,3.478,3300.5
3300.6,40.784,0.141,2.592,3.542,3300.6
3300.7,39.653,0.139,2.59,3.632,3300.7
3300.8,36.877,0.136,2.591,3.819,3300.8
3300.9,35.213,0.134,2.594,3.952,3300.9
3301.0,35.753,0.13,2.596,4.168,3301.0
3301.1,37.859,0.132,2.598,4.328,3301.1
3301.2,38.058,0.132,2.6,4.368,3301.2
3301.3,38.274,0.131,2.603,4.319,3301.3
3301.4,37.229,0.13,2.606,4.263,3301.4
3301.5,38.185,0.128,2.607,4.152,3301.5
3301.6,37.655,0.128,2.607,3.996,3301.6
3301.7,36.681,0.129,2.605,4.076,3301.7
3301.8,38.746,0.13,2.602,4.107,3301.8
3301.9,40.512,0.132,2.599,3.926,3301.9
3302.0,40.073,0.133,2.598,3.937,3302.0
3302.1,40.377,0.133,2.599,3.695,3302.1
3302.2,41.866,0.135,2.6,3.661,3302.2
3302.3,44.277,0.138,2.598,3.635,3302.3
3302.4,42.798,0.14,2.595,3.576,3302.4
3302.5,42.44,0.143,2.593,3.683,3302.5
3302.6,42.111,0.141,2.594,3.782,3302.6
3302.7,40.648,0.137,2.599,3.725,3302.7
3302.8,39.101,0.131,2.606,3.77,3302.8
3302.9,37.864,0.126,2.613,3.929,3302.9
3303.0,36.155,0.12,2.617,4.141,3303.0
3303.1,33.198,0.116,2.618,4.236,3303.1
3303.2,31.298,0.113,2.619,4.446,3303.2
3303.3,30.436,0.112,2.621,4.657,3303.3
3303.4,30.867,0.111,2.625,4.776,3303.4
3303.5,29.753,0.112,2.626,4.902,3303.5
3303.6,30.72,0.114,2.623,4.941,3303.6
3303.7,32.696,0.115,2.619,4.997,3303.7
3303.8,33.504,0.116,2.615,5.035,3303.8
3303.9,33.249,0.116,2.611,4.889,3303.9
3304.0,35.14,0.118,2.608,4.868,3304.0
3304.1,38.446,0.122,2.607,4.826,3304.1
3304.2,40.772,0.126,2.608,4.628,3304.2
3304.3,43.345,0.131,2.608,4.59,3304.3
3304.4,45.886,0.136,2.608,4.518,3304.4
3304.5,46.691,0.141,2.607,4.381,3304.5
3304.6,47.393,0.146,2.607,4.143,3304.6
3304.7,48.087,0.148,2.606,4.114,3304.7
3304.8,48.503,0.154,2.605,3.998,3304.8
3304.9,48.786,0.156,2.603,3.791,3304.9
3305.0,49.579,0.16,2.601,3.73,3305.0
3305.1,49.289,0.162,2.598,3.59,3305.1
3305.2,50.057,0.164,2.596,3.646,3305.2
