DEPTH,DT,GR,NPHI,RHOB,RT,DEPTH
4329.5,88.599,95.315,0.264,2.421,2.158,4329.5
4329.6,88.271,96.831,0.264,2.428,2.054,4329.6
4329.7,87.868,96.531,0.264,2.438,1.928,4329.7
4329.8,87.47,97.745,0.264,2.45,1.948,4329.8
4329.9,87.677,98.377,0.265,2.463,1.97,4329.9
4330.0,88.191,99.416,0.265,2.475,2.003,4330.0
4330.1,88.374,103.957,0.266,2.483,2.161,4330.1
4330.2,88.515,105.876,0.267,2.486,2.328,4330.2
4330.3,88.606,104.319,0.269,2.486,2.414,4330.3
4330.4,88.413,101.506,0.269,2.487,2.403,4330.4
4330.5,88.208,100.386,0.268,2.488,2.325,4330.5
4330.6,87.999,98.854,0.265,2.485,2.284,4330.6
4330.7,88.126,99.095,0.261,2.476,2.262,4330.7
4330.8,88.143,99.26,0.258,2.467,2.2,4330.8
4330.9,88.049,99.446,0.254,2.464,2.175,4330.9
4331.0,88.502,98.687,0.251,2.468,2.254,4331.0
4331.1,88.812,99.318,0.249,2.473,2.225,4331.1
4331.2,88.918,97.39,0.249,2.473,2.175,4331.2
4331.3,88.971,100.077,0.249,2.468,2.119,4331.3
4331.4,88.954,100.521,0.249,2.46,2.113,4331.4
4331.5,88.839,101.1,0.248,2.454,2.146,4331.5
4331.6,88.926,99.972,0.248,2.451,2.157,4331.6
4331.7,88.962,100.02,0.251,2.451,2.173,4331.7
4331.8,88.846,100.978,0.254,2.454,2.178,4331.8
4331.9,88.795,102.102,0.255,2.459,2.166,4331.9
4332.0,88.656,101.425,0.253,2.462,2.138,4332.0
4332.1,88.274,101.467,0.249,2.461,2.116,4332.1
4332.2,88.023,100.243,0.248,2.456,2.148,4332.2
4332.3,87.805,100.221,0.249,2.452,2.179,4332.3
4332.4,87.569,100.16,0.248,2.45,2.19,4332.4
4332.5,87.332,98.274,0.244,2.451,2.194,4332.5
4332.6,87.146,97.945,0.238,2.453,2.152,4332.6
4332.7,87.167,98.081,0.234,2.454,2.111,4332.7
4332.8,87.321,97.562,0.233,2.454,2.079,4332.8
4332.9,87.548,97.559,0.236,2.454,2.058,4332.9
4333.0,87.828,97.324,0.241,2.454,2.054,4333.0
4333.1,88.15,97.797,0.246,2.456,2.039,4333.1
4333.2,88.506,97.295,0.25,2.46,1.945,4333.2
4333.3,88.942,97.02,0.251,2.465,1.837,4333.3
4333.4,89.359,98.261,0.248,2.47,1.808,4333.4
4333.5,89.76,99.85,0.244,2.471,1.863,4333.5
4333.6,90.129,101.407,0.243,2.467,2.024,4333.6
4333.7,90.374,101.476,0.246,2.459,2.165,4333.7
4333.8,90.51,103.556,0.253,2.451,2.203,4333.8
4333.9,90.727,106.237,0.261,2.447,2.293,4333.9
4334.0,90.647,109.374,0.269,2.444,2.475,4334.0
4334.1,90.257,111.825,0.271,2.437,2.667,4334.1
4334.2,89.843,110.454,0.273,2.429,2.613,4334.2
4334.3,89.096,110.112,0.269,2.424,2.374,4334.3
4334.4,87.923,110.912,0.264,2.426,2.361,4334.4
4334.5,87.045,108.962,0.254,2.434,2.539,4334.5
4334.6,86.274,106.331,0.242,2.446,2.584,4334.6
4334.7,85.625,101.957,0.229,2.462,2.422,4334.7
4334.8,84.718,98.409,0.219,2.48,2.204,4334.8
4334.9,83.734,96.745,0.214,2.497,2.089,4334.9
4335.0,82.677,96.132,0.214,2.51,2.194,4335.0
4335.1,81.456,95.004,0.216,2.514,2.261,4335.1
4335.2,80.836,94.833,0.214,2.513,2.249,4335.2
4335.3,81.743,92.694,0.209,2.51,2.231,4335.3
4335.4,82.183,92.471,0.202,2.511,2.231,4335.4
4335.5,82.529,90.887,0.203,2.516,2.135,4335.5
4335.6,83.008,91.212,0.205,2.526,1.942,4335.6
4335.7,83.193,92.592,0.208,2.538,1.666,4335.7
4335.8,83.277,93.744,0.21,2.546,1.885,4335.8
4335.9,83.411,92.801,0.212,2.547,2.135,4335.9
4336.0,83.684,88.412,0.214,2.543,1.912,4336.0
4336.1,83.997,87.285,0.218,2.539,1.862,4336.1
4336.2,84.154,87.332,0.222,2.537,1.83,4336.2
4336.3,84.261,88.855,0.226,2.537,1.805,4336.3
4336.4,84.316,91.849,0.226,2.537,1.774,4336.4
4336.5,84.189,91.515,0.225,2.536,1.771,4336.5
4336.6,84.056,91.785,0.223,2.535,1.793,4336.6
4336.7,83.922,91.756,0.223,2.533,1.813,4336.7
4336.8,83.842,90.311,0.224,2.53,1.816,4336.8
4336.9,83.758,89.582,0.227,2.529,1.799,4336.9
4337.0,83.67,88.415,0.229,2.53,1.807,4337.0
4337.1,83.608,87.38,0.231,2.534,1.827,4337.1
4337.2,83.509,85.842,0.232,2.54,1.853,4337.2
4337.3,83.372,84.856,0.23,2.545,1.876,4337.3
4337.4,83.425,84.373,0.228,2.545,1.891,4337.4
4337.5,83.522,84.788,0.228,2.544,1.911,4337.5
4337.6,83.665,86.462,0.229,2.542,1.901,4337.6
4337.7,84.0,87.895,0.229,2.543,1.882,4337.7
4337.8,84.279,88.99,0.228,2.546,1.864,4337.8
4337.9,84.438,88.667,0.226,2.548,1.849,4337.9
4338.0,84.301,89.579,0.226,2.547,1.854,4338.0
4338.1,84.039,91.641,0.229,2.541,1.866,4338.1
4338.2,83.627,91.903,0.227,2.534,1.874,4338.2
4338.3,82.885,87.058,0.225,2.53,1.879,4338.3
4338.4,82.058,84.724,0.222,2.531,1.886,4338.4
4338.5,81.209,82.922,0.22,2.534,1.887,4338.5
4338.6,80.522,80.966,0.219,2.539,1.896,4338.6
4338.7,80.006,79.047,0.217,2.547,1.933,4338.7
4338.8,79.876,77.39,0.213,2.561,1.999,4338.8
4338.9,80.009,75.618,0.207,2.576,2.082,4338.9
4339.0,80.354,76.05,0.207,2.59,2.131,4339.0
4339.1,81.14,76.021,0.21,2.597,2.099,4339.1
4339.2,82.071,78.631,0.216,2.594,2.035,4339.2
4339.3,83.064,80.579,0.221,2.583,1.968,4339.3
4339.4,84.0,84.02,0.227,2.568,1.914,4339.4
4339.5,84.682,86.096,0.228,2.555,1.886,4339.5
4339.6,85.186,87.425,0.226,2.545,1.877,4339.6
4339.7,85.471,86.308,0.225,2.538,1.877,4339.7
4339.8,85.676,86.732,0.227,2.532,1.881,4339.8
4339.9,85.819,86.848,0.228,2.528,1.879,4339.9
4340.0,85.899,88.489,0.229,2.525,1.867,4340.0
4340.1,86.012,90.689,0.232,2.525,1.842,4340.1
4340.2,86.154,90.279,0.235,2.524,1.828,4340.2
4340.3,86.106,90.414,0.239,2.524,1.818,4340.3
4340.4,86.058,90.564,0.243,2.525,1.806,4340.4
4340.5,86.009,90.701,0.244,2.533,1.793,4340.5
4340.6,85.821,90.285,0.243,2.545,1.81,4340.6
4340.7,85.493,89.563,0.243,2.554,1.86,4340.7
4340.8,84.991,89.616,0.241,2.552,1.88,4340.8
4340.9,84.122,90.265,0.24,2.539,1.916,4340.9
4341.0,83.215,90.293,0.24,2.525,1.93,4341.0
4341.1,82.308,88.016,0.24,2.518,1.941,4341.1
4341.2,81.043,86.303,0.236,2.519,1.967,4341.2
4341.3,79.894,84.407,0.228,2.524,2.005,4341.3
4341.4,79.097,79.427,0.218,2.532,2.111,4341.4
4341.5,78.783,75.657,0.208,2.545,2.233,4341.5
4341.6,78.815,70.656,0.205,2.565,2.326,4341.6
4341.7,79.426,69.952,0.201,2.59,2.41,4341.7
4341.8,80.262,69.421,0.203,2.615,2.39,4341.8
4341.9,81.192,69.768,0.208,2.629,2.351,4341.9
4342.0,82.194,73.883,0.215,2.629,2.271,4342.0
4342.1,83.025,76.924,0.22,2.617,2.208,4342.1
4342.2,83.753,78.989,0.225,2.6,2.119,4342.2
4342.3,84.338,81.056,0.229,2.582,2.088,4342.3
4342.4,84.896,84.405,0.233,2.567,2.035,4342.4
4342.5,85.421,87.731,0.24,2.554,1.957,4342.5
4342.6,85.837,90.125,0.242,2.542,1.89,4342.6
4342.7,86.227,91.147,0.241,2.532,1.859,4342.7
4342.8,86.583,92.971,0.24,2.523,1.863,4342.8
4342.9,86.769,91.298,0.238,2.518,1.843,4342.9
4343.0,86.934,93.006,0.238,2.517,1.818,4343.0
4343.1,87.08,91.954,0.237,2.517,1.801,4343.1
4343.2,87.111,91.758,0.237,2.515,1.794,4343.2
4343.3,87.015,92.03,0.239,2.51,1.76,4343.3
4343.4,86.801,93.096,0.246,2.504,1.71,4343.4
4343.5,86.745,94.291,0.251,2.499,1.677,4343.5
4343.6,86.64,93.573,0.251,2.496,1.698,4343.6
4343.7,86.482,91.061,0.248,2.496,1.774,4343.7
4343.8,86.458,90.359,0.246,2.497,1.806,4343.8
4343.9,86.412,90.751,0.242,2.496,1.805,4343.9
4344.0,86.327,89.537,0.243,2.494,1.805,4344.0
4344.1,86.384,88.839,0.248,2.495,1.801,4344.1
4344.2,86.423,88.569,0.251,2.5,1.804,4344.2
4344.3,86.407,88.944,0.252,2.506,1.814,4344.3
4344.4,86.619,90.733,0.251,2.511,1.862,4344.4
4344.5,86.88,91.599,0.246,2.515,1.925,4344.5
4344.6,87.163,89.496,0.243,2.516,1.989,4344.6
4344.7,87.593,91.216,0.243,2.516,2.02,4344.7
4344.8,87.979,92.524,0.245,2.513,1.98,4344.8
4344.9,88.163,92.71,0.248,2.509,1.913,4344.9
4345.0,88.306,94.569,0.246,2.504,1.875,4345.0
4345.1,88.346,93.886,0.245,2.497,1.856,4345.1
4345.2,88.09,93.283,0.242,2.491,1.857,4345.2
4345.3,87.899,91.36,0.241,2.486,1.838,4345.3
4345.4,87.681,90.705,0.241,2.483,1.812,4345.4
4345.5,87.224,91.664,0.249,2.484,1.812,4345.5
4345.6,87.1,90.479,0.25,2.486,1.816,4345.6
4345.7,87.114,88.842,0.253,2.488,1.84,4345.7
4345.8,86.927,88.217,0.255,2.491,1.841,4345.8
4345.9,86.645,89.032,0.254,2.494,1.836,4345.9
4346.0,86.303,89.833,0.249,2.496,1.833,4346.0
4346.1,85.959,88.881,0.241,2.496,1.858,4346.1
4346.2,85.682,89.304,0.235,2.495,1.917,4346.2
4346.3,85.46,88.244,0.229,2.5,1.98,4346.3
4346.4,85.316,86.683,0.229,2.511,2.027,4346.4
4346.5,85.338,88.153,0.23,2.524,2.047,4346.5
4346.6,85.516,89.732,0.234,2.532,2.05,4346.6
4346.7,85.643,91.104,0.235,2.534,2.056,4346.7
4346.8,85.82,91.993,0.236,2.532,2.062,4346.8
4346.9,86.052,91.228,0.235,2.529,2.059,4346.9
4347.0,86.162,89.798,0.234,2.528,2.056,4347.0
4347.1,86.308,89.359,0.233,2.528,2.068,4347.1
4347.2,86.514,89.816,0.232,2.527,2.077,4347.2
4347.3,86.729,89.767,0.233,2.526,2.087,4347.3
4347.4,86.971,91.75,0.24,2.523,2.101,4347.4
4347.5,87.256,91.956,0.247,2.52,2.087,4347.5
4347.6,87.465,92.71,0.252,2.516,2.062,4347.6
4347.7,87.618,92.343,0.253,2.51,2.016,4347.7
4347.8,87.683,91.964,0.251,2.502,1.951,4347.8
4347.9,87.759,91.664,0.248,2.497,1.889,4347.9
4348.0,87.837,92.741,0.245,2.493,1.873,4348.0
4348.1,87.911,93.758,0.242,2.491,1.813,4348.1
4348.2,88.094,93.428,0.238,2.49,1.81,4348.2
4348.3,88.341,93.755,0.241,2.489,1.825,4348.3
4348.4,88.684,93.205,0.242,2.49,1.841,4348.4
4348.5,88.917,90.129,0.24,2.493,1.83,4348.5
4348.6,89.076,91.995,0.242,2.495,1.812,4348.6
4348.7,89.111,92.61,0.247,2.494,1.781,4348.7
4348.8,89.053,92.951,0.251,2.491,1.722,4348.8
4348.9,88.897,93.626,0.254,2.489,1.692,4348.9
4349.0,88.411,91.939,0.261,2.491,1.688,4349.0
4349.1,87.983,92.572,0.269,2.494,1.716,4349.1
4349.2,87.572,92.327,0.271,2.497,1.721,4349.2
4349.3,86.973,93.489,0.269,2.498,1.669,4349.3
4349.4,86.659,92.825,0.261,2.497,1.649,4349.4
4349.5,86.567,93.022,0.258,2.496,1.642,4349.5
4349.6,86.46,94.945,0.252,2.493,1.642,4349.6
4349.7,86.462,96.026,0.248,2.488,1.636,4349.7
4349.8,86.567,95.228,0.246,2.483,1.625,4349.8
4349.9,86.824,95.731,0.244,2.479,1.602,4349.9
4350.0,87.124,97.028,0.238,2.476,1.569,4350.0
4350.1,87.47,96.426,0.234,2.473,1.649,4350.1
4350.2,87.87,98.304,0.233,2.471,1.654,4350.2
4350.3,88.22,100.483,0.238,2.47,1.634,4350.3
4350.4,88.496,100.677,0.242,2.472,1.611,4350.4
4350.5,88.444,99.821,0.243,2.474,1.645,4350.5
4350.6,88.204,101.508,0.243,2.476,1.69,4350.6
4350.7,87.715,102.87,0.24,2.479,1.682,4350.7
4350.8,86.958,104.08,0.242,2.481,1.722,4350.8
4350.9,86.175,103.794,0.244,2.482,1.69,4350.9
4351.0,85.44,100.996,0.249,2.479,1.616,4351.0
4351.1,84.798,100.014,0.251,2.476,1.62,4351.1
4351.2,84.249,98.687,0.249,2.475,1.681,4351.2
4351.3,83.886,96.974,0.248,2.478,1.698,4351.3
4351.4,83.64,95.398,0.237,2.484,1.753,4351.4
4351.5,83.53,94.883,0.234,2.492,1.822,4351.5
4351.6,83.754,93.921,0.231,2.502,1.89,4351.6
4351.7,83.904,92.468,0.231,2.512,1.898,4351.7
4351.8,84.09,93.452,0.23,2.52,1.916,4351.8
4351.9,84.579,92.172,0.231,2.523,1.915,4351.9
4352.0,84.928,90.892,0.232,2.524,1.906,4352.0
4352.1,85.196,92.667,0.225,2.524,1.9,4352.1
4352.2,85.413,92.871,0.22,2.526,1.886,4352.2
4352.3,85.617,94.901,0.218,2.527,1.871,4352.3
4352.4,85.814,90.744,0.215,2.528,1.867,4352.4
4352.5,86.02,87.68,0.214,2.528,1.857,4352.5
4352.6,86.465,89.484,0.216,2.526,1.856,4352.6
4352.7,87.088,91.37,0.218,2.521,1.85,4352.7
4352.8,87.459,90.953,0.224,2.515,1.812,4352.8
4352.9,87.794,92.89,0.234,2.51,1.749,4352.9
4353.0,88.095,94.378,0.239,2.507,1.69,4353.0
4353.1,88.073,93.321,0.242,2.506,1.7,4353.1
4353.2,87.85,92.089,0.246,2.505,1.748,4353.2
4353.3,87.402,91.732,0.251,2.502,1.804,4353.3
4353.4,87.786,94.34,0.254,2.498,1.726,4353.4
4353.5,88.046,96.361,0.255,2.495,1.594,4353.5
4353.6,88.052,96.3,0.256,2.493,1.347,4353.6
4353.7,88.011,95.295,0.256,2.49,1.245,4353.7
4353.8,87.962,93.708,0.258,2.484,1.269,4353.8
4353.9,87.908,94.294,0.254,2.477,1.374,4353.9
4354.0,87.587,93.049,0.252,2.473,1.534,4354.0
4354.1,87.182,93.348,0.251,2.475,1.659,4354.1
4354.2,86.706,91.493,0.25,2.48,1.698,4354.2
4354.3,86.3,91.144,0.248,2.487,1.641,4354.3
4354.4,85.89,92.011,0.247,2.492,1.656,4354.4
4354.5,85.416,91.226,0.246,2.495,1.817,4354.5
4354.6,84.856,91.169,0.248,2.494,2.132,4354.6
4354.7,84.087,89.365,0.249,2.493,2.251,4354.7
4354.8,82.689,90.24,0.246,2.496,2.388,4354.8
4354.9,81.016,89.473,0.235,2.502,2.513,4354.9
4355.0,79.04,90.121,0.215,2.509,2.83,4355.0
4355.1,76.201,87.831,0.185,2.513,3.527,4355.1
4355.2,73.649,82.185,0.158,2.516,4.186,4355.2
4355.3,71.313,74.084,0.129,2.525,5.042,4355.3
4355.4,69.392,66.184,0.11,2.547,6.261,4355.4
4355.5,67.545,58.22,0.1,2.584,6.786,4355.5
4355.6,65.721,49.644,0.098,2.631,6.786,4355.6
4355.7,63.608,42.725,0.102,2.679,6.734,4355.7
4355.8,61.891,38.149,0.109,2.719,6.932,4355.8
4355.9,60.532,39.32,0.118,2.746,7.819,4355.9
4356.0,60.401,42.249,0.125,2.756,9.849,4356.0
4356.1,61.344,48.923,0.137,2.755,13.46,4356.1
4356.2,63.337,55.887,0.15,2.744,15.26,4356.2
4356.3,65.546,60.997,0.156,2.725,20.618,4356.3
4356.4,67.589,66.632,0.162,2.697,25.529,4356.4
4356.5,69.432,69.958,0.166,2.665,21.381,4356.5
4356.6,71.507,69.659,0.174,2.638,15.73,4356.6
4356.7,74.413,71.621,0.19,2.619,11.99,4356.7
4356.8,78.486,77.571,0.206,2.603,9.078,4356.8
4356.9,80.573,83.025,0.222,2.585,5.076,4356.9
4357.0,81.929,89.111,0.232,2.564,3.682,4357.0
4357.1,82.447,94.269,0.238,2.542,3.007,4357.1
4357.2,82.835,97.7,0.242,2.523,2.586,4357.2
4357.3,83.264,97.842,0.245,2.512,2.121,4357.3
4357.4,83.837,96.874,0.244,2.507,1.907,4357.4
4357.5,84.563,96.579,0.244,2.505,1.786,4357.5
4357.6,85.196,94.234,0.245,2.501,1.725,4357.6
4357.7,85.465,93.401,0.244,2.495,1.678,4357.7
4357.8,85.97,93.208,0.244,2.488,1.66,4357.8
4357.9,86.453,94.516,0.25,2.485,1.634,4357.9
4358.0,86.559,93.781,0.257,2.486,1.599,4358.0
4358.1,86.585,95.017,0.263,2.49,1.536,4358.1
4358.2,86.749,96.528,0.266,2.491,1.457,4358.2
4358.3,87.767,97.181,0.267,2.488,1.446,4358.3
4358.4,88.372,100.296,0.27,2.48,1.484,4358.4
4358.5,88.755,101.671,0.273,2.47,1.465,4358.5
4358.6,89.157,101.35,0.273,2.461,1.454,4358.6
4358.7,89.029,99.285,0.27,2.456,1.46,4358.7
4358.8,88.603,98.609,0.265,2.454,1.466,4358.8
4358.9,88.916,100.777,0.26,2.453,1.448,4358.9
4359.0,89.147,101.267,0.259,2.454,1.413,4359.0
4359.1,89.335,100.436,0.259,2.456,1.381,4359.1
4359.2,90.399,97.624,0.257,2.46,1.395,4359.2
4359.3,91.53,98.208,0.259,2.465,1.39,4359.3
4359.4,92.723,98.41,0.263,2.47,1.349,4359.4
4359.5,92.079,97.477,0.268,2.475,1.331,4359.5
4359.6,91.274,97.839,0.271,2.479,1.368,4359.6
4359.7,90.324,99.298,0.273,2.481,1.393,4359.7
4359.8,87.913,98.307,0.272,2.479,1.391,4359.8
4359.9,85.064,99.273,0.272,2.477,1.39,4359.9
4360.0,81.733,99.192,0.271,2.477,1.416,4360.0
4360.1,76.451,100.634,0.259,2.478,1.449,4360.1
4360.2,71.84,99.013,0.242,2.482,1.556,4360.2
4360.3,68.901,97.145,0.218,2.489,1.738,4360.3
4360.4,67.194,88.974,0.193,2.503,2.139,4360.4
4360.5,65.965,81.436,0.17,2.527,2.591,4360.5
4360.6,65.249,73.951,0.15,2.566,3.074,4360.6
4360.7,64.373,61.473,0.134,2.62,3.411,4360.7
4360.8,64.04,49.519,0.126,2.68,3.795,4360.8
4360.9,65.349,41.701,0.122,2.734,3.903,4360.9
4361.0,66.154,39.481,0.128,2.769,3.863,4361.0
4361.1,67.707,41.637,0.138,2.78,3.799,4361.1
4361.2,72.654,46.406,0.158,2.77,3.64,4361.2
4361.3,77.231,54.446,0.188,2.743,3.521,4361.3
4361.4,81.552,64.689,0.22,2.701,3.263,4361.4
4361.5,85.436,76.803,0.251,2.651,2.949,4361.5
4361.6,88.013,85.9,0.273,2.597,2.103,4361.6
4361.7,89.725,91.983,0.284,2.549,1.818,4361.7
4361.8,90.43,97.492,0.286,2.514,1.674,4361.8
4361.9,91.039,99.426,0.286,2.494,1.614,4361.9
4362.0,91.558,98.327,0.286,2.483,1.437,4362.0
4362.1,91.777,98.653,0.285,2.477,1.269,4362.1
4362.2,91.539,99.072,0.284,2.472,1.195,4362.2
4362.3,90.923,98.276,0.282,2.468,1.267,4362.3
4362.4,90.39,96.388,0.282,2.465,1.326,4362.4
4362.5,89.915,96.243,0.285,2.464,1.281,4362.5
4362.6,89.501,94.598,0.289,2.464,1.198,4362.6
4362.7,89.932,92.836,0.294,2.463,0.991,4362.7
4362.8,90.307,93.888,0.296,2.465,0.837,4362.8
4362.9,90.582,96.009,0.296,2.47,1.024,4362.9
4363.0,90.687,95.496,0.298,2.476,1.177,4363.0
4363.1,90.656,98.882,0.302,2.479,1.152,4363.1
4363.2,90.447,96.856,0.303,2.479,1.167,4363.2
4363.3,90.201,96.437,0.302,2.477,1.197,4363.3
4363.4,89.948,97.046,0.299,2.477,1.253,4363.4
4363.5,89.694,96.704,0.295,2.48,1.339,4363.5
4363.6,89.444,96.039,0.29,2.486,1.385,4363.6
4363.7,89.199,97.479,0.286,2.495,1.419,4363.7
4363.8,88.968,100.27,0.282,2.506,1.468,4363.8
4363.9,89.945,99.247,0.28,2.516,1.493,4363.9
4364.0,91.303,100.625,0.275,2.523,1.503,4364.0
4364.1,92.787,99.079,0.268,2.525,1.504,4364.1
4364.2,95.17,99.801,0.267,2.522,1.499,4364.2
4364.3,96.694,94.874,0.261,2.517,1.514,4364.3
4364.4,93.783,95.355,0.262,2.512,1.522,4364.4
4364.5,91.461,97.801,0.27,2.507,1.526,4364.5
4364.6,89.524,97.705,0.272,2.499,1.561,4364.6
4364.7,88.178,98.445,0.274,2.49,1.631,4364.7
4364.8,87.744,100.621,0.272,2.482,1.638,4364.8
4364.9,87.904,104.192,0.271,2.476,1.619,4364.9
4365.0,88.658,101.172,0.271,2.472,1.561,4365.0
4365.1,89.119,98.282,0.272,2.469,1.516,4365.1
4365.2,89.364,97.308,0.272,2.469,1.515,4365.2
4365.3,89.417,99.727,0.273,2.471,1.559,4365.3
4365.4,89.556,100.447,0.276,2.474,1.588,4365.4
4365.5,89.753,99.185,0.277,2.477,1.645,4365.5
4365.6,89.202,98.48,0.277,2.478,1.706,4365.6
4365.7,88.772,99.6,0.276,2.477,1.725,4365.7
4365.8,88.467,98.991,0.274,2.476,1.698,4365.8
4365.9,88.099,95.286,0.272,2.474,1.643,4365.9
4366.0,87.89,97.41,0.269,2.473,1.575,4366.0
4366.1,87.881,98.33,0.268,2.472,1.533,4366.1
4366.2,87.63,99.362,0.267,2.472,1.557,4366.2
4366.3,87.197,98.223,0.267,2.478,1.59,4366.3
4366.4,86.52,97.085,0.267,2.484,1.624,4366.4
4366.5,86.006,97.975,0.268,2.493,1.624,4366.5
4366.6,85.623,97.989,0.271,2.502,1.626,4366.6
4366.7,85.437,99.859,0.275,2.508,1.679,4366.7
4366.8,85.118,99.344,0.277,2.511,1.71,4366.8
4366.9,84.433,98.723,0.276,2.511,1.765,4366.9
4367.0,82.967,100.583,0.27,2.512,1.786,4367.0
4367.1,80.678,99.379,0.266,2.515,1.769,4367.1
4367.2,77.936,101.26,0.255,2.521,1.821,4367.2
4367.3,74.555,102.392,0.233,2.527,1.997,4367.3
4367.4,71.603,103.312,0.206,2.531,2.2,4367.4
4367.5,68.96,101.265,0.171,2.538,2.283,4367.5
4367.6,66.887,94.346,0.138,2.556,2.473,4367.6
4367.7,64.871,83.12,0.115,2.588,2.953,4367.7
4367.8,63.142,66.581,0.099,2.632,3.608,4367.8
4367.9,62.797,51.285,0.092,2.686,4.158,4367.9
4368.0,63.112,39.86,0.093,2.749,4.674,4368.0
4368.1,63.947,33.082,0.101,2.801,4.834,4368.1
4368.2,65.891,29.122,0.114,2.823,5.171,4368.2
4368.3,67.916,27.529,0.129,2.815,5.526,4368.3
4368.4,70.045,29.631,0.15,2.785,5.655,4368.4
4368.5,72.891,33.895,0.177,2.738,5.733,4368.5
4368.6,75.549,38.988,0.202,2.682,5.962,4368.6
4368.7,78.034,46.581,0.231,2.626,5.981,4368.7
4368.8,79.91,55.584,0.255,2.58,5.71,4368.8
4368.9,81.319,68.03,0.272,2.543,4.416,4368.9
4369.0,82.241,82.897,0.281,2.514,3.319,4369.0
4369.1,82.508,92.707,0.283,2.492,2.513,4369.1
4369.2,82.538,95.828,0.285,2.478,1.982,4369.2
4369.3,82.299,96.066,0.289,2.471,1.896,4369.3
4369.4,83.08,94.293,0.292,2.47,1.619,4369.4
4369.5,83.716,93.923,0.294,2.473,1.623,4369.5
4369.6,83.991,92.704,0.301,2.479,2.022,4369.6
4369.7,83.838,85.798,0.304,2.486,1.736,4369.7
4369.8,83.179,84.093,0.3,2.494,1.185,4369.8
4369.9,81.684,85.522,0.287,2.503,0.867,4369.9
4370.0,79.36,83.868,0.264,2.513,0.985,4370.0
4370.1,76.929,82.9,0.235,2.529,1.259,4370.1
4370.2,74.669,82.657,0.21,2.559,1.472,4370.2
4370.3,72.774,76.131,0.193,2.604,1.75,4370.3
4370.4,71.174,70.417,0.182,2.658,2.193,4370.4
4370.5,70.141,61.641,0.177,2.708,2.456,4370.5
4370.6,69.66,52.906,0.178,2.746,2.594,4370.6
4370.7,69.661,47.332,0.183,2.769,2.747,4370.7
4370.8,70.738,44.072,0.191,2.777,3.105,4370.8
4370.9,72.561,43.253,0.204,2.77,3.299,4370.9
4371.0,74.849,43.966,0.221,2.749,3.062,4371.0
4371.1,77.736,49.968,0.24,2.717,2.889,4371.1
4371.2,80.12,56.461,0.258,2.679,2.752,4371.2
4371.3,82.111,65.281,0.273,2.64,2.696,4371.3
4371.4,83.292,74.386,0.282,2.6,2.66,4371.4
4371.5,84.015,80.123,0.286,2.566,2.467,4371.5
4371.6,84.398,81.304,0.288,2.545,2.224,4371.6
4371.7,84.622,80.874,0.287,2.54,1.933,4371.7
4371.8,84.957,79.576,0.289,2.545,1.88,4371.8
4371.9,85.383,81.493,0.291,2.548,1.882,4371.9
4372.0,85.359,86.653,0.296,2.546,1.886,4372.0
4372.1,85.331,87.07,0.301,2.537,1.873,4372.1
4372.2,85.299,91.256,0.307,2.527,1.874,4372.2
4372.3,85.008,93.156,0.31,2.519,1.859,4372.3
4372.4,84.651,94.67,0.308,2.512,1.835,4372.4
4372.5,84.222,93.08,0.304,2.505,1.855,4372.5
4372.6,83.667,89.565,0.298,2.499,1.697,4372.6
4372.7,83.029,87.776,0.295,2.496,1.579,4372.7
4372.8,82.282,85.962,0.295,2.501,1.575,4372.8
4372.9,82.356,84.379,0.294,2.515,1.585,4372.9
4373.0,82.625,83.559,0.292,2.537,1.704,4373.0
4373.1,83.023,82.334,0.289,2.56,1.654,4373.1
4373.2,83.63,77.046,0.29,2.577,1.601,4373.2
4373.3,84.202,73.175,0.293,2.585,1.58,4373.3
4373.4,84.577,71.154,0.298,2.587,1.506,4373.4
4373.5,84.958,68.196,0.301,2.585,1.426,4373.5
4373.6,85.298,66.935,0.287,2.577,1.371,4373.6
4373.7,85.508,64.887,0.29,2.564,1.368,4373.7
4373.8,85.628,65.609,0.281,2.546,1.379,4373.8
4373.9,85.661,67.637,0.272,2.528,1.369,4373.9
4374.0,85.484,68.693,0.269,2.512,1.344,4374.0
4374.1,85.17,67.68,0.265,2.498,1.311,4374.1
4374.2,84.814,66.967,0.261,2.489,1.267,4374.2
4374.3,84.599,67.132,0.261,2.483,1.228,4374.3
4374.4,84.393,67.25,0.26,2.479,1.189,4374.4
4374.5,84.223,68.913,0.259,2.473,1.126,4374.5
4374.6,84.313,67.844,0.253,2.467,1.065,4374.6
4374.7,84.403,65.781,0.247,2.461,1.048,4374.7
4374.8,84.51,64.912,0.241,2.459,1.023,4374.8
4374.9,84.916,63.876,0.24,2.459,0.983,4374.9
4375.0,85.184,65.49,0.239,2.459,0.96,4375.0
4375.1,85.329,64.678,0.237,2.46,0.946,4375.1
4375.2,85.29,64.3,0.237,2.46,0.934,4375.2
4375.3,85.266,64.958,0.233,2.46,0.926,4375.3
4375.4,85.26,64.503,0.235,2.459,0.932,4375.4
4375.5,85.207,66.893,0.238,2.459,0.935,4375.5
4375.6,85.122,68.244,0.242,2.463,0.94,4375.6
4375.7,84.996,70.314,0.241,2.469,0.954,4375.7
4375.8,85.004,68.724,0.241,2.476,0.971,4375.8
4375.9,85.021,68.616,0.241,2.48,0.983,4375.9
