DEPTH,GR,NPHI,RHOB,RT,DEPTH
4329.2,17.4369,0.1793,2.2466,1.3742,4329.2
4329.3,17.9033,0.1854,2.2452,1.3759,4329.3
4329.4,18.1692,0.1905,2.2434,1.3756,4329.4
4329.5,18.0248,0.1926,2.2423,1.374,4329.5
4329.6,17.903,0.1907,2.2434,1.3713,4329.6
4329.7,17.8642,0.1862,2.247,1.3667,4329.7
4329.8,17.8438,0.1814,2.2516,1.3617,4329.8
4329.9,17.9068,0.1781,2.2552,1.3651,4329.9
4330.0,17.9056,0.1768,2.2562,1.3769,4330.0
4330.1,17.6093,0.1773,2.2554,1.3857,4330.1
4330.2,17.4086,0.1775,2.2546,1.3913,4330.2
4330.3,17.321,0.1741,2.2546,1.3961,4330.3
4330.4,16.9679,0.1733,2.2549,1.406,4330.4
4330.5,16.326,0.1707,2.2553,1.4173,4330.5
4330.6,15.7684,0.1693,2.2554,1.4283,4330.6
4330.7,16.0238,0.1675,2.255,1.4393,4330.7
4330.8,16.3412,0.1651,2.2534,1.447,4330.8
4330.9,16.2677,0.1634,2.2509,1.4481,4330.9
4331.0,16.1762,0.1641,2.2484,1.4449,4331.0
4331.1,16.1153,0.1668,2.2463,1.4399,4331.1
4331.2,16.3106,0.169,2.244,1.4363,4331.2
4331.3,16.9826,0.1702,2.2423,1.4366,4331.3
4331.4,17.361,0.171,2.2427,1.4399,4331.4
4331.5,16.8177,0.1716,2.2461,1.4467,4331.5
4331.6,16.3661,0.1718,2.251,1.4587,4331.6
4331.7,15.9258,0.1709,2.2541,1.4714,4331.7
4331.8,15.3873,0.1692,2.2546,1.4807,4331.8
4331.9,14.8035,0.1673,2.2529,1.494,4331.9
4332.0,14.3966,0.1664,2.2509,1.5216,4332.0
4332.1,14.5355,0.1672,2.2491,1.5664,4332.1
4332.2,15.1658,0.1693,2.2469,1.5977,4332.2
4332.3,15.7041,0.1721,2.2438,1.6188,4332.3
4332.4,15.3653,0.1743,2.2401,1.6395,4332.4
4332.5,15.0202,0.1754,2.2364,1.651,4332.5
4332.6,14.6308,0.1753,2.235,1.6513,4332.6
4332.7,14.1094,0.1736,2.2369,1.6455,4332.7
4332.8,13.9619,0.1708,2.2421,1.6405,4332.8
4332.9,14.357,0.1677,2.2475,1.6337,4332.9
4333.0,14.9132,0.1655,2.2502,1.6247,4333.0
4333.1,14.9018,0.1645,2.2507,1.6342,4333.1
4333.2,14.7645,0.1645,2.2505,1.6777,4333.2
4333.3,15.684,0.1642,2.2502,1.7436,4333.3
4333.4,16.211,0.1629,2.2496,1.7981,4333.4
4333.5,15.7659,0.1605,2.2484,1.8131,4333.5
4333.6,15.0791,0.1585,2.2478,1.7894,4333.6
4333.7,14.5906,0.1581,2.2485,1.7606,4333.7
4333.8,14.74,0.1606,2.2501,1.7483,4333.8
4333.9,15.4067,0.1664,2.2522,1.7495,4333.9
4334.0,15.6115,0.1738,2.2548,1.751,4334.0
4334.1,14.9347,0.1793,2.2579,1.7513,4334.1
4334.2,14.5603,0.181,2.2625,1.7634,4334.2
4334.3,14.3515,0.18,2.2689,1.7286,4334.3
4334.4,14.1823,0.1791,2.2777,1.608,4334.4
4334.5,14.0163,0.1787,2.2884,1.489,4334.5
4334.6,13.9351,0.177,2.2994,1.4217,4334.6
4334.7,13.8942,0.1731,2.3104,1.4523,4334.7
4334.8,13.5598,0.1683,2.3208,1.5077,4334.8
4334.9,13.0559,0.1645,2.3288,1.5249,4334.9
4335.0,12.8434,0.1624,2.3318,1.4727,4335.0
4335.1,13.4302,0.1617,2.3279,1.5107,4335.1
4335.2,14.0394,0.1604,2.3201,1.5741,4335.2
4335.3,13.7334,0.1641,2.3138,1.5806,4335.3
4335.4,13.7313,0.1664,2.3137,1.6316,4335.4
4335.5,14.0724,0.1685,2.3204,1.7138,4335.5
4335.6,14.4558,0.1692,2.3302,1.7791,4335.6
4335.7,14.5714,0.169,2.3403,1.8314,4335.7
4335.8,14.4916,0.1671,2.3476,1.8889,4335.8
4335.9,14.5611,0.1688,2.3485,1.9732,4335.9
4336.0,14.8303,0.1729,2.3406,2.0478,4336.0
4336.1,15.1552,0.1707,2.3263,2.1307,4336.1
4336.2,15.2324,0.1702,2.3114,2.2478,4336.2
4336.3,15.3067,0.1665,2.3,2.3167,4336.3
4336.4,15.46,0.1614,2.2933,2.3192,4336.4
4336.5,15.6497,0.1599,2.2898,2.3167,4336.5
4336.6,15.7924,0.1597,2.2868,2.3245,4336.6
4336.7,15.6224,0.1593,2.283,2.3604,4336.7
4336.8,14.9485,0.1599,2.2785,2.4292,4336.8
4336.9,14.3697,0.1571,2.2735,2.5225,4336.9
4337.0,14.2241,0.1547,2.2684,2.6497,4337.0
4337.1,14.2653,0.1535,2.2636,2.8061,4337.1
4337.2,14.5997,0.1532,2.2598,2.9198,4337.2
4337.3,14.9036,0.1529,2.2574,2.9313,4337.3
4337.4,14.323,0.1509,2.2567,2.8977,4337.4
4337.5,13.5083,0.1521,2.2577,2.8851,4337.5
4337.6,13.2597,0.1541,2.2599,2.9349,4337.6
4337.7,13.6919,0.1585,2.2625,2.9666,4337.7
4337.8,14.0733,0.1615,2.2645,3.0048,4337.8
4337.9,13.8315,0.1649,2.2651,3.0679,4337.9
4338.0,13.9268,0.1676,2.2653,3.1209,4338.0
4338.1,14.0204,0.1672,2.2663,3.1529,4338.1
4338.2,13.648,0.1644,2.2676,3.1516,4338.2
4338.3,13.0637,0.1593,2.2675,3.1337,4338.3
4338.4,12.8544,0.1594,2.2652,3.1068,4338.4
4338.5,13.671,0.1588,2.2619,3.0934,4338.5
4338.6,14.6194,0.1587,2.2598,3.1067,4338.6
4338.7,15.3319,0.1596,2.2595,3.1568,4338.7
4338.8,15.4671,0.1615,2.2603,3.2335,4338.8
4338.9,15.5559,0.1633,2.2609,3.2967,4338.9
4339.0,15.5804,0.1638,2.2611,3.3064,4339.0
4339.1,15.4366,0.163,2.2611,3.2504,4339.1
4339.2,15.2422,0.1613,2.2605,3.2308,4339.2
4339.3,14.9476,0.1571,2.2596,3.2422,4339.3
4339.4,14.5176,0.1546,2.2592,3.2195,4339.4
4339.5,14.1693,0.1527,2.2591,3.2007,4339.5
4339.6,14.1507,0.1546,2.2583,3.1741,4339.6
4339.7,14.5013,0.1564,2.2563,3.1079,4339.7
4339.8,14.5896,0.1566,2.2544,3.0578,4339.8
4339.9,14.4094,0.1593,2.2541,3.04,4339.9
4340.0,14.6322,0.1581,2.2555,3.0178,4340.0
4340.1,14.7416,0.1543,2.2572,2.9978,4340.1
4340.2,14.5169,0.1531,2.2579,2.9931,4340.2
4340.3,14.3493,0.154,2.2582,3.0103,4340.3
4340.4,14.3439,0.1519,2.259,3.0166,4340.4
4340.5,14.5813,0.1496,2.2601,3.0029,4340.5
4340.6,14.8992,0.1493,2.2602,3.0151,4340.6
4340.7,15.2843,0.1524,2.2584,3.0337,4340.7
4340.8,15.4367,0.158,2.2556,3.0732,4340.8
4340.9,14.8684,0.163,2.2542,3.1926,4340.9
4341.0,14.4411,0.1658,2.255,3.3082,4341.0
4341.1,14.9111,0.1661,2.2581,3.3473,4341.1
4341.2,15.2184,0.1645,2.2624,3.4115,4341.2
4341.3,15.3837,0.1622,2.2668,3.4468,4341.3
4341.4,15.4265,0.1599,2.2696,3.3877,4341.4
4341.5,15.322,0.1582,2.2701,3.2967,4341.5
4341.6,15.176,0.1576,2.2684,3.203,4341.6
4341.7,15.1845,0.1583,2.266,3.1785,4341.7
4341.8,15.3088,0.1596,2.2639,3.2612,4341.8
4341.9,15.3544,0.1605,2.2628,3.4221,4341.9
4342.0,15.2759,0.1609,2.2627,3.556,4342.0
4342.1,15.8801,0.1615,2.2635,3.6325,4342.1
4342.2,16.2374,0.1627,2.2639,3.6336,4342.2
4342.3,15.0044,0.1645,2.2634,3.5845,4342.3
4342.4,14.374,0.1662,2.2618,3.533,4342.4
4342.5,14.7399,0.1667,2.2597,3.4824,4342.5
4342.6,15.2232,0.1651,2.2573,3.4256,4342.6
4342.7,15.3611,0.1621,2.2557,3.3911,4342.7
4342.8,15.1084,0.1592,2.2551,3.3865,4342.8
4342.9,14.9776,0.1568,2.2552,3.388,4342.9
4343.0,15.0673,0.1558,2.2546,3.3919,4343.0
4343.1,15.2701,0.1568,2.2525,3.371,4343.1
4343.2,15.2029,0.1595,2.2491,3.293,4343.2
4343.3,15.1275,0.1626,2.2455,3.2039,4343.3
4343.4,15.1285,0.1643,2.2429,3.1394,4343.4
4343.5,15.0146,0.164,2.2424,3.1061,4343.5
4343.6,14.7797,0.1624,2.2434,3.0954,4343.6
4343.7,14.5093,0.1617,2.2449,3.1046,4343.7
4343.8,14.4239,0.1625,2.2459,3.1284,4343.8
4343.9,14.3266,0.1645,2.2462,3.1709,4343.9
4344.0,14.0848,0.1667,2.246,3.2247,4344.0
4344.1,13.9141,0.1682,2.2457,3.2561,4344.1
4344.2,13.9569,0.1678,2.2457,3.2644,4344.2
4344.3,14.2572,0.1655,2.2456,3.238,4344.3
4344.4,14.4103,0.1628,2.2451,3.1691,4344.4
4344.5,14.3001,0.1614,2.2444,3.0795,4344.5
4344.6,14.0168,0.1612,2.244,3.0037,4344.6
4344.7,14.1689,0.1616,2.2448,2.9342,4344.7
4344.8,14.6755,0.1618,2.2469,2.8932,4344.8
4344.9,15.2097,0.1622,2.2491,2.8955,4344.9
4345.0,15.5984,0.1632,2.2498,2.8902,4345.0
4345.1,15.6149,0.1646,2.2481,2.8451,4345.1
4345.2,15.1616,0.1659,2.2445,2.7485,4345.2
4345.3,14.7547,0.1668,2.2411,2.6833,4345.3
4345.4,14.7743,0.1674,2.2398,2.6641,4345.4
4345.5,15.3983,0.1672,2.2411,2.6649,4345.5
4345.6,15.8333,0.1651,2.2443,2.6563,4345.6
4345.7,15.9924,0.1614,2.2469,2.6204,4345.7
4345.8,16.1448,0.1585,2.2471,2.557,4345.8
4345.9,15.9889,0.1583,2.2456,2.4973,4345.9
4346.0,15.6468,0.1602,2.2441,2.4374,4346.0
4346.1,15.6714,0.1613,2.2445,2.3597,4346.1
4346.2,15.7491,0.16,2.2462,2.3226,4346.2
4346.3,15.8766,0.1569,2.2483,2.3673,4346.3
4346.4,16.2126,0.1542,2.2505,2.461,4346.4
4346.5,16.2325,0.1533,2.2526,2.5483,4346.5
4346.6,15.9873,0.1536,2.254,2.6015,4346.6
4346.7,16.3947,0.1544,2.2536,2.6509,4346.7
4346.8,16.7679,0.155,2.2559,2.6831,4346.8
4346.9,16.6576,0.1546,2.2676,2.6869,4346.9
4347.0,16.532,0.1577,2.2888,2.6785,4347.0
4347.1,16.4377,0.1636,2.3058,2.6546,4347.1
4347.2,16.5934,0.1671,2.3043,2.6163,4347.2
4347.3,17.2313,0.1699,2.284,2.583,4347.3
4347.4,17.7099,0.1718,2.2598,2.5754,4347.4
4347.5,17.4021,0.1728,2.2447,2.5989,4347.5
4347.6,17.0614,0.1726,2.2411,2.5929,4347.6
4347.7,16.9933,0.1721,2.244,2.5699,4347.7
4347.8,17.3527,0.1719,2.2475,2.555,4347.8
4347.9,17.3425,0.1717,2.2496,2.5533,4347.9
4348.0,17.4686,0.1711,2.2502,2.5432,4348.0
4348.1,18.254,0.1694,2.2502,2.5031,4348.1
4348.2,18.6343,0.1682,2.2513,2.4771,4348.2
4348.3,18.4909,0.1693,2.2547,2.4394,4348.3
4348.4,18.0789,0.1727,2.2598,2.3551,4348.4
4348.5,17.7308,0.1764,2.2649,2.2764,4348.5
4348.6,17.6141,0.1778,2.2692,2.2156,4348.6
4348.7,17.8179,0.1769,2.2736,2.1677,4348.7
4348.8,18.1993,0.1746,2.2808,2.1139,4348.8
4348.9,18.7008,0.1718,2.2925,2.0589,4348.9
4349.0,19.1308,0.1695,2.3091,2.0192,4349.0
4349.1,19.2954,0.1689,2.3263,1.9819,4349.1
4349.2,19.1251,0.1705,2.338,1.947,4349.2
4349.3,18.9242,0.1735,2.3396,1.9295,4349.3
4349.4,19.0523,0.1756,2.3315,1.9628,4349.4
4349.5,19.4763,0.1752,2.3188,2.0885,4349.5
4349.6,19.584,0.1717,2.3071,2.2699,4349.6
4349.7,19.6616,0.1664,2.2991,2.337,4349.7
4349.8,19.9155,0.1593,2.2935,2.224,4349.8
4349.9,20.3141,0.157,2.2884,2.1408,4349.9
4350.0,20.8149,0.1579,2.284,2.0912,4350.0
4350.1,21.207,0.1595,2.2815,2.1004,4350.1
4350.2,21.1459,0.1619,2.2812,2.1753,4350.2
4350.3,20.6729,0.1616,2.2826,2.2787,4350.3
4350.4,19.9394,0.1621,2.2839,2.367,4350.4
4350.5,19.3593,0.1646,2.2841,2.4333,4350.5
4350.6,19.1464,0.1665,2.2841,2.4787,4350.6
4350.7,19.3454,0.1698,2.2855,2.5095,4350.7
4350.8,19.2822,0.171,2.2901,2.541,4350.8
4350.9,19.0758,0.1701,2.2979,2.5705,4350.9
4351.0,18.9992,0.1692,2.3056,2.5889,4351.0
4351.1,19.1659,0.1673,2.3094,2.5877,4351.1
4351.2,19.6391,0.1646,2.3063,2.5915,4351.2
4351.3,20.2006,0.163,2.2982,2.6288,4351.3
4351.4,20.2421,0.1597,2.2909,2.6555,4351.4
4351.5,19.9226,0.1558,2.2884,2.6663,4351.5
4351.6,19.8485,0.1555,2.2902,2.668,4351.6
4351.7,20.0963,0.1569,2.2922,2.6688,4351.7
4351.8,20.1491,0.1597,2.2907,2.6705,4351.8
4351.9,19.4124,0.1651,2.2861,2.6771,4351.9
4352.0,19.2454,0.1676,2.2814,2.6968,4352.0
4352.1,19.7804,0.1675,2.2799,2.7268,4352.1
4352.2,20.1684,0.1649,2.2828,2.7463,4352.2
4352.3,20.405,0.1617,2.2887,2.7434,4352.3
4352.4,20.4224,0.1597,2.2948,2.7076,4352.4
4352.5,20.302,0.1589,2.2979,2.6534,4352.5
4352.6,20.3683,0.158,2.2975,2.6041,4352.6
4352.7,20.3793,0.1571,2.2966,2.5826,4352.7
4352.8,19.6492,0.1575,2.2973,2.5954,4352.8
4352.9,19.1563,0.1591,2.2998,2.632,4352.9
4353.0,19.439,0.1607,2.3033,2.677,4353.0
4353.1,19.8139,0.1611,2.3062,2.7032,4353.1
4353.2,20.0379,0.1606,2.3086,2.7096,4353.2
4353.3,20.074,0.1604,2.312,2.6959,4353.3
4353.4,20.4029,0.1606,2.3178,2.6771,4353.4
4353.5,21.0309,0.1623,2.3234,2.6614,4353.5
4353.6,21.6011,0.1656,2.3254,2.6611,4353.6
4353.7,21.3163,0.1685,2.3228,2.6783,4353.7
4353.8,20.3874,0.1687,2.3174,2.7449,4353.8
4353.9,19.3952,0.1657,2.3125,2.8671,4353.9
4354.0,19.0077,0.162,2.3097,2.9423,4354.0
4354.1,19.2044,0.1593,2.3089,2.9909,4354.1
4354.2,19.5289,0.1576,2.3088,3.0407,4354.2
4354.3,19.1639,0.1571,2.308,3.0688,4354.3
4354.4,18.6892,0.1578,2.3065,3.0482,4354.4
4354.5,19.1582,0.1598,2.3054,2.9773,4354.5
4354.6,20.1964,0.1606,2.3068,2.9443,4354.6
4354.7,21.4844,0.1641,2.311,2.9646,4354.7
4354.8,22.1474,0.1627,2.3152,3.0106,4354.8
4354.9,21.7193,0.1592,2.3151,3.0262,4354.9
4355.0,20.8862,0.1554,2.3098,3.0039,4355.0
4355.1,21.0846,0.1539,2.3038,2.9712,4355.1
4355.2,20.9595,0.1552,2.3008,2.9361,4355.2
4355.3,20.2613,0.1582,2.3007,2.9038,4355.3
4355.4,19.627,0.1604,2.3018,2.8842,4355.4
4355.5,19.4798,0.1607,2.3029,2.8951,4355.5
4355.6,20.1254,0.16,2.3038,2.9276,4355.6
4355.7,21.1738,0.1592,2.3029,2.9324,4355.7
4355.8,21.7635,0.1593,2.299,2.9087,4355.8
4355.9,21.5325,0.1605,2.2936,2.8529,4355.9
4356.0,21.1504,0.1626,2.2899,2.7903,4356.0
4356.1,20.5354,0.164,2.2925,2.7715,4356.1
4356.2,19.9788,0.1633,2.3032,2.7965,4356.2
4356.3,20.1714,0.1588,2.316,2.7632,4356.3
4356.4,20.5275,0.1589,2.3227,2.6938,4356.4
4356.5,20.6518,0.1595,2.3228,2.5458,4356.5
4356.6,20.8344,0.1621,2.3203,2.2466,4356.6
4356.7,20.9055,0.1648,2.3164,1.9893,4356.7
4356.8,20.8151,0.1685,2.3126,1.9823,4356.8
4356.9,20.9365,0.1732,2.3121,2.1031,4356.9
4357.0,21.0187,0.178,2.3196,2.1913,4357.0
4357.1,20.5922,0.1801,2.3373,2.0635,4357.1
4357.2,19.5541,0.1777,2.3591,1.8755,4357.2
4357.3,18.6784,0.1724,2.3735,1.6935,4357.3
4357.4,18.5167,0.1671,2.3725,1.6333,4357.4
4357.5,17.2697,0.164,2.3574,1.6844,4357.5
4357.6,16.1405,0.163,2.3359,1.824,4357.6
4357.7,16.8754,0.1628,2.3151,1.9611,4357.7
4357.8,17.7798,0.1626,2.3,2.0415,4357.8
4357.9,18.4358,0.1619,2.2939,2.0623,4357.9
4358.0,18.6237,0.1615,2.2969,2.0662,4358.0
4358.1,18.9446,0.1621,2.3034,2.0868,4358.1
4358.2,18.9949,0.1637,2.3064,2.1397,4358.2
4358.3,18.2711,0.165,2.304,2.2176,4358.3
4358.4,18.1309,0.1649,2.3009,2.284,4358.4
4358.5,18.9922,0.163,2.2997,2.3332,4358.5
4358.6,20.1389,0.1611,2.2989,2.3759,4358.6
4358.7,20.6067,0.161,2.2952,2.383,4358.7
4358.8,19.7879,0.1632,2.2887,2.3724,4358.8
4358.9,18.1937,0.1669,2.2825,2.4156,4358.9
4359.0,16.7986,0.1699,2.2786,2.4846,4359.0
4359.1,16.0957,0.1705,2.2771,2.5479,4359.1
4359.2,15.69,0.1687,2.2769,2.5672,4359.2
4359.3,15.7214,0.1663,2.2772,2.5513,4359.3
4359.4,16.4913,0.1646,2.2777,2.5262,4359.4
4359.5,17.8413,0.1639,2.2779,2.5487,4359.5
4359.6,18.8357,0.1632,2.277,2.6261,4359.6
4359.7,18.6747,0.162,2.276,2.8402,4359.7
4359.8,18.0623,0.1603,2.2758,3.2589,4359.8
4359.9,17.5628,0.1589,2.2772,3.6173,4359.9
4360.0,17.6599,0.158,2.2786,3.7407,4360.0
4360.1,17.7724,0.1572,2.2784,3.9954,4360.1
4360.2,17.8432,0.156,2.2761,4.2823,4360.2
4360.3,17.8698,0.1552,2.2727,4.5632,4360.3
4360.4,18.0392,0.1554,2.2694,5.0687,4360.4
4360.5,18.1529,0.1572,2.2667,5.6338,4360.5
4360.6,18.1089,0.1604,2.2656,6.0374,4360.6
4360.7,18.4559,0.1641,2.2668,6.4682,4360.7
4360.8,18.5305,0.1673,2.2697,6.612,4360.8
4360.9,17.7217,0.169,2.2724,6.1594,4360.9
4361.0,17.6304,0.1679,2.2739,5.7016,4361.0
4361.1,17.8933,0.1636,2.2755,5.3568,4361.1
4361.2,17.5564,0.158,2.2798,5.198,4361.2
4361.3,17.4029,0.1532,2.2873,5.2106,4361.3
4361.4,17.6618,0.1507,2.296,5.399,4361.4
4361.5,18.1262,0.1498,2.301,5.618,4361.5
4361.6,18.196,0.1495,2.299,5.6835,4361.6
4361.7,18.0283,0.15,2.292,5.5194,4361.7
4361.8,18.2965,0.1502,2.2845,5.2573,4361.8
4361.9,18.322,0.1557,2.279,5.0704,4361.9
4362.0,18.3785,0.159,2.2757,4.9406,4362.0
4362.1,19.3352,0.161,2.2727,4.6814,4362.1
4362.2,19.8439,0.162,2.2694,4.4663,4362.2
4362.3,19.7054,0.1606,2.2672,4.3443,4362.3
4362.4,20.2905,0.1633,2.2673,4.18,4362.4
4362.5,20.73,0.1646,2.2692,4.0515,4362.5
4362.6,20.4485,0.1648,2.2713,4.0068,4362.6
4362.7,19.9725,0.1663,2.2723,3.9678,4362.7
4362.8,19.9591,0.1661,2.2723,3.81,4362.8
4362.9,20.3708,0.1663,2.2726,3.4889,4362.9
4363.0,19.6293,0.1642,2.2742,3.251,4363.0
4363.1,18.6124,0.1632,2.2763,3.1282,4363.1
4363.2,18.2098,0.163,2.2775,3.1201,4363.2
4363.3,17.9568,0.1628,2.2783,3.0891,4363.3
4363.4,17.8285,0.1619,2.2814,3.0446,4363.4
4363.5,17.8166,0.1582,2.2885,3.008,4363.5
4363.6,17.9555,0.1586,2.2981,2.9918,4363.6
4363.7,18.1497,0.1575,2.3066,2.978,4363.7
4363.8,18.4629,0.1579,2.312,2.9458,4363.8
4363.9,19.4254,0.1599,2.3146,2.9233,4363.9
4364.0,20.5397,0.1624,2.3163,2.8933,4364.0
4364.1,20.8756,0.1636,2.3178,2.8525,4364.1
4364.2,20.8029,0.1618,2.3179,2.8785,4364.2
4364.3,20.7347,0.1579,2.3149,2.9629,4364.3
4364.4,21.1009,0.1538,2.309,3.0389,4364.4
4364.5,20.9075,0.1508,2.3027,3.0884,4364.5
4364.6,20.3482,0.1493,2.298,3.0068,4364.6
4364.7,20.2293,0.1495,2.2954,2.7234,4364.7
4364.8,19.8843,0.1511,2.2933,2.4796,4364.8
4364.9,19.3114,0.1508,2.2912,2.4295,4364.9
4365.0,19.0499,0.1539,2.2906,2.5942,4365.0
4365.1,19.1202,0.1522,2.2934,2.751,4365.1
4365.2,19.8631,0.1524,2.2996,2.8129,4365.2
4365.3,21.1965,0.1549,2.3063,2.8282,4365.3
4365.4,21.4292,0.1554,2.3094,2.7858,4365.4
4365.5,19.8877,0.1555,2.3083,2.6858,4365.5
4365.6,18.3906,0.1557,2.3078,2.5898,4365.6
4365.7,17.7338,0.1566,2.3144,2.5243,4365.7
4365.8,18.234,0.1586,2.3294,2.5402,4365.8
4365.9,18.5671,0.1612,2.3469,2.6477,4365.9
4366.0,18.6463,0.1633,2.3576,2.753,4366.0
4366.1,18.3359,0.1641,2.3566,2.7823,4366.1
4366.2,17.7804,0.1631,2.3455,2.7969,4366.2
4366.3,17.5266,0.1614,2.3291,2.7993,4366.3
4366.4,17.9107,0.1584,2.3126,2.7987,4366.4
4366.5,17.9943,0.1588,2.2989,2.8108,4366.5
4366.6,17.888,0.1617,2.289,2.8222,4366.6
4366.7,17.8676,0.1622,2.2822,2.8085,4366.7
4366.8,18.148,0.1618,2.2782,2.7657,4366.8
4366.9,18.486,0.1612,2.2762,2.7249,4366.9
4367.0,18.4899,0.161,2.275,2.7233,4367.0
4367.1,18.3143,0.1613,2.2738,2.7151,4367.1
4367.2,18.1786,0.1623,2.2718,2.6938,4367.2
4367.3,18.1651,0.1619,2.2699,2.6609,4367.3
4367.4,17.4665,0.1591,2.2687,2.6337,4367.4
4367.5,16.7273,0.1555,2.2687,2.6248,4367.5
4367.6,17.098,0.1538,2.2711,2.6406,4367.6
4367.7,17.4283,0.155,2.2746,2.6595,4367.7
4367.8,17.2438,0.1573,2.2771,2.6666,4367.8
4367.9,16.5732,0.1585,2.2778,2.6496,4367.9
4368.0,16.4653,0.1576,2.2777,2.627,4368.0
4368.1,17.0777,0.1552,2.2785,2.6073,4368.1
4368.2,17.4782,0.1523,2.2803,2.5998,4368.2
4368.3,17.0029,0.1496,2.2812,2.6159,4368.3
4368.4,16.2797,0.1482,2.28,2.6565,4368.4
4368.5,17.1628,0.1483,2.2772,2.6931,4368.5
4368.6,17.876,0.1495,2.2746,2.7146,4368.6
4368.7,17.484,0.1512,2.2732,2.7159,4368.7
4368.8,16.7661,0.1528,2.273,2.7136,4368.8
4368.9,16.2803,0.1535,2.2734,2.7075,4368.9
4369.0,16.4072,0.1529,2.2737,2.7055,4369.0
4369.1,16.716,0.1513,2.2737,2.7218,4369.1
4369.2,17.0173,0.1497,2.2737,2.7397,4369.2
4369.3,17.0785,0.1491,2.2738,2.7409,4369.3
4369.4,16.8973,0.1499,2.2737,2.7271,4369.4
4369.5,16.5723,0.1518,2.2729,2.71,4369.5
4369.6,16.3918,0.1539,2.2719,2.7136,4369.6
4369.7,16.6802,0.1549,2.271,2.7522,4369.7
4369.8,16.8547,0.1537,2.2711,2.8085,4369.8
4369.9,16.5623,0.1508,2.2731,2.8544,4369.9
4370.0,17.0894,0.1479,2.277,2.8915,4370.0
4370.1,17.8113,0.1466,2.282,2.9128,4370.1
4370.2,17.7988,0.1475,2.2866,2.9148,4370.2
4370.3,17.6723,0.1497,2.2897,2.9127,4370.3
4370.4,17.7586,0.1519,2.2913,2.9101,4370.4
4370.5,18.2821,0.1537,2.2914,2.9119,4370.5
4370.6,18.4998,0.1555,2.2894,2.9168,4370.6
4370.7,18.2801,0.1578,2.2844,2.914,4370.7
4370.8,17.865,0.16,2.2781,2.8877,4370.8
4370.9,17.6339,0.1604,2.2741,2.8447,4370.9
4371.0,17.4444,0.1579,2.2742,2.783,4371.0
4371.1,16.9471,0.1538,2.2766,2.7167,4371.1
4371.2,16.6233,0.1507,2.2779,2.6787,4371.2
4371.3,16.6914,0.151,2.276,2.6812,4371.3
4371.4,17.0178,0.1547,2.2711,2.698,4371.4
4371.5,17.3528,0.1603,2.2649,2.712,4371.5
4371.6,17.4438,0.1649,2.2589,2.7072,4371.6
4371.7,17.2034,0.1668,2.2555,2.6812,4371.7
4371.8,17.145,0.1654,2.2556,2.6589,4371.8
4371.9,17.4378,0.1625,2.2589,2.6532,4371.9
4372.0,17.5847,0.1599,2.2637,2.6496,4372.0
4372.1,17.4611,0.1584,2.2678,2.6319,4372.1
4372.2,16.8985,0.1577,2.2704,2.5979,4372.2
4372.3,16.0989,0.1571,2.2709,2.5783,4372.3
4372.4,15.8578,0.1565,2.2692,2.5673,4372.4
4372.5,16.6821,0.1563,2.2664,2.5715,4372.5
4372.6,17.4127,0.1563,2.2639,2.6085,4372.6
4372.7,17.4593,0.1563,2.2628,2.6654,4372.7
4372.8,16.4454,0.1563,2.2621,2.7524,4372.8
4372.9,15.57,0.1568,2.2612,2.9135,4372.9
4373.0,14.9495,0.158,2.2611,3.0597,4373.0
4373.1,14.7555,0.1591,2.2625,3.098,4373.1
4373.2,14.886,0.1595,2.2648,3.1514,4373.2
4373.3,15.4138,0.158,2.2668,3.1942,4373.3
4373.4,16.179,0.1548,2.2684,3.2035,4373.4
4373.5,16.6772,0.1513,2.2707,3.2348,4373.5
4373.6,17.0913,0.149,2.2743,3.2869,4373.6
4373.7,17.6882,0.1489,2.2782,3.3392,4373.7
4373.8,17.9945,0.1506,2.2809,3.3798,4373.8
4373.9,18.2914,0.1503,2.2816,3.3842,4373.9
4374.0,19.1004,0.1534,2.2805,3.3378,4374.0
4374.1,19.8509,0.1537,2.279,3.2894,4374.1
4374.2,20.0958,0.1535,2.2784,3.2467,4374.2
4374.3,19.6053,0.1531,2.2805,3.2169,4374.3
4374.4,19.08,0.1528,2.2861,3.245,4374.4
4374.5,18.5626,0.1532,2.2955,3.3068,4374.5
4374.6,17.8375,0.1554,2.3076,3.3068,4374.6
4374.7,17.4486,0.1584,2.3191,3.2998,4374.7
4374.8,17.457,0.16,2.3264,3.3351,4374.8
4374.9,17.2694,0.1598,2.3272,3.4272,4374.9
4375.0,17.1626,0.1585,2.3221,3.4776,4375.0
4375.1,17.6019,0.1574,2.3149,3.4412,4375.1
4375.2,18.7243,0.157,2.3091,3.4003,4375.2
4375.3,19.1072,0.1577,2.3067,3.3731,4375.3
4375.4,18.3569,0.1602,2.3075,3.4265,4375.4
4375.5,18.5576,0.1631,2.3118,3.6194,4375.5
4375.6,18.6345,0.1624,2.3199,3.8344,4375.6
4375.7,17.7236,0.1608,2.3295,3.9719,4375.7
4375.8,16.7086,0.1566,2.3351,4.0933,4375.8
4375.9,16.1743,0.1541,2.3318,4.1644,4375.9
4376.0,16.5521,0.1503,2.3206,4.1582,4376.0
4376.1,16.8287,0.1479,2.3066,4.1419,4376.1
4376.2,16.8692,0.1468,2.2952,4.1401,4376.2
